	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
666	76	2AT8iROs4FQueDv2c8q2KE	7Ln80lUS6He07XvHI8qqHH	78bpIziExqiI9qztvNFlQu	R U Mine?	Arctic Monkeys	AM	False	1	2	spotify:track:2AT8iROs4FQueDv2c8q2KE	97.094	audio_features	6	-5.692	0	0.0371	0.303	0.619	0.288	0.758	https://api.spotify.com/v1/tracks/2AT8iROs4FQueDv2c8q2KE	https://api.spotify.com/v1/audio-analysis/2AT8iROs4FQueDv2c8q2KE	201726	4	0.00616	0.0	garage rock	83	78	2013-09-09
702	75	086myS9r57YsLbJpU0TgK9	7Ln80lUS6He07XvHI8qqHH	78bpIziExqiI9qztvNFlQu	Why'd You Only Call Me When You're High?	Arctic Monkeys	AM	False	1	9	spotify:track:086myS9r57YsLbJpU0TgK9	92.004	audio_features	2	-6.478	1	0.0368	0.104	0.8	0.691	0.631	https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9	https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9	161124	4	0.0483	1.13e-05	garage rock	83	78	2013-09-09
738	73	2dLLR6qlu5UJ5gk0dKz0h3	163tK9Wjr9P9DmM0AVK7lm	0rmhjUgoVa17LZuS8xWQ3v	Royals	Lorde	Pure Heroine	False	1	3	spotify:track:2dLLR6qlu5UJ5gk0dKz0h3	84.778	audio_features	7	-9.546	1	0.133	0.132	0.302	0.616	0.432	https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3	https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3	190185	4	0.106	0.0	art pop	80	68	2013-01-01
765	67	3G6hD9B2ZHOsgf4WfNu7X1	163tK9Wjr9P9DmM0AVK7lm	0rmhjUgoVa17LZuS8xWQ3v	Team	Lorde	Pure Heroine	False	1	6	spotify:track:3G6hD9B2ZHOsgf4WfNu7X1	99.984	audio_features	6	-7.428	1	0.0904	0.247	0.462	0.696	0.59	https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1	https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1	193059	4	0.151	0.0	art pop	80	68	2013-01-01
774	74	7FOJvA3PxiIU0DN3JjQ7jT	6l3HvQ5sa6mXTsMTB19rO5	1NfrmcXk8xNennyxQ57JcW	Power Trip	J. Cole	Born Sinner	True	1	4	spotify:track:7FOJvA3PxiIU0DN3JjQ7jT	99.991	audio_features	1	-7.054	1	0.217	0.426	0.465	0.667	0.61	https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT	https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT	241160	4	0.322	0.000203	pop	93	75	2013-06-14
801	72	6JG0qhINKVwiHxqN85j7RG	6l3HvQ5sa6mXTsMTB19rO5	1NfrmcXk8xNennyxQ57JcW	Crooked Smile	J. Cole	Born Sinner	True	1	14	spotify:track:6JG0qhINKVwiHxqN85j7RG	81.004	audio_features	7	-6.293	1	0.268	0.689	0.482	0.607	0.784	https://api.spotify.com/v1/tracks/6JG0qhINKVwiHxqN85j7RG	https://api.spotify.com/v1/audio-analysis/6JG0qhINKVwiHxqN85j7RG	278573	4	0.433	0.0	pop	93	75	2013-06-14
828	71	282L6SR4Y8Rs0VUgtEy1Zw	6l3HvQ5sa6mXTsMTB19rO5	1NfrmcXk8xNennyxQ57JcW	She Knows	J. Cole	Born Sinner	True	1	8	spotify:track:282L6SR4Y8Rs0VUgtEy1Zw	118.005	audio_features	1	-10.364	1	0.0805	0.229	0.185	0.766	0.739	https://api.spotify.com/v1/tracks/282L6SR4Y8Rs0VUgtEy1Zw	https://api.spotify.com/v1/audio-analysis/282L6SR4Y8Rs0VUgtEy1Zw	296520	4	0.0192	0.0794	pop	93	75	2013-06-14
882	69	5kpnUpMNV9dPNCKY7JtW3Q	6l3HvQ5sa6mXTsMTB19rO5	1NfrmcXk8xNennyxQ57JcW	Forbidden Fruit	J. Cole	Born Sinner	True	1	11	spotify:track:5kpnUpMNV9dPNCKY7JtW3Q	110.029	audio_features	1	-9.354	1	0.383	0.211	0.407	0.838	0.505	https://api.spotify.com/v1/tracks/5kpnUpMNV9dPNCKY7JtW3Q	https://api.spotify.com/v1/audio-analysis/5kpnUpMNV9dPNCKY7JtW3Q	268667	4	0.548	0.00127	pop	93	75	2013-06-14
918	68	0QpYkajexWrB0P3TWvkHlm	6l3HvQ5sa6mXTsMTB19rO5	1NfrmcXk8xNennyxQ57JcW	Rich Niggaz	J. Cole	Born Sinner	True	1	9	spotify:track:0QpYkajexWrB0P3TWvkHlm	125.007	audio_features	8	-8.543	0	0.197	0.104	0.306	0.586	0.717	https://api.spotify.com/v1/tracks/0QpYkajexWrB0P3TWvkHlm	https://api.spotify.com/v1/audio-analysis/0QpYkajexWrB0P3TWvkHlm	276093	4	0.472	0.00236	pop	93	75	2013-06-14
927	72	4kNvYhyl8R6m1vykVkcuBu	3TVXtAsR1Inumwj472S9r4	2gXTTQ713nCELgPOS0qWyt	All Me	Drake	Nothing Was The Same (Deluxe)	True	1	15	spotify:track:4kNvYhyl8R6m1vykVkcuBu	122.012	audio_features	1	-6.944	1	0.394	0.257	0.398	0.667	0.506	https://api.spotify.com/v1/tracks/4kNvYhyl8R6m1vykVkcuBu	https://api.spotify.com/v1/audio-analysis/4kNvYhyl8R6m1vykVkcuBu	270867	4	0.0704	0.0	canadian hip hop	99	74	2013-01-01
954	72	10VBBaul4zVD0reteuIHM2	3TVXtAsR1Inumwj472S9r4	2gXTTQ713nCELgPOS0qWyt	From Time	Drake	Nothing Was The Same (Deluxe)	True	1	7	spotify:track:10VBBaul4zVD0reteuIHM2	94.516	audio_features	1	-9.754	0	0.419	0.128	0.417	0.737	0.499	https://api.spotify.com/v1/tracks/10VBBaul4zVD0reteuIHM2	https://api.spotify.com/v1/audio-analysis/10VBBaul4zVD0reteuIHM2	322160	4	0.634	0.0	canadian hip hop	99	74	2013-01-01
